customerID,genero,idoso,conjuge,dependentes,tempo_permanecido,servico_telefone,multiplas_linhas,servico_internet,seguranca_online,backup_online,protecao_dispositivo,suporte_ti,streaming_tv,streaming_movies,tempo_contratual,cobranca_digital,metodo_pagamento,cobranca_mensal,total_cobranca,churn
3276-HDUEG,Mulher,0,Não,Não,1,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Sim,Cobrança Correio,75.05,75.05,Sim
9092-GDZKO,Homem,0,Não,Não,22,Sim,Sim,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Mês a mês,Sim,Cartão de Crédito,24.85,493.4,Não
0823-HSCDJ,Homem,1,Não,Não,52,Não,Sem serviço telefônico,Sem Fibra Óptica,Não,Sim,Não,Não,Sim,Sim,Mês a mês,Sim,Cobrança Eletrônica,49.15,2550.9,Sim
3729-OWRVL,Homem,1,Não,Não,65,Sim,Sim,Fibra Óptica,Sim,Não,Sim,Sim,Sim,Sim,Dois anos,Sim,Cobrança Eletrônica,110.35,7246.15,Não
2324-AALNO,Mulher,0,Não,Não,48,Sim,Sim,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Um ano,Não,Transferência Bancária,24.55,1203.95,Não
0822-GAVAP,Mulher,0,Não,Não,2,Não,Sem serviço telefônico,Sem Fibra Óptica,Não,Não,Não,Não,Não,Sim,Mês a mês,Sim,Cobrança Eletrônica,34.7,62.25,Sim
5760-IFJOZ,Homem,0,Não,Não,3,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Sim,Mês a mês,Não,Cobrança Correio,107.95,313.6,Não
2826-UWHIS,Homem,0,Sim,Não,45,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Mês a mês,Não,Transferência Bancária,81.4,3775.85,Não
1448-PWKYE,Homem,0,Sim,Sim,1,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Mês a mês,Não,Cobrança Eletrônica,80,80,Sim
7501-IWUNG,Mulher,0,Sim,Sim,61,Sim,Não,Sem Fibra Óptica,Não,Não,Sim,Sim,Sim,Sim,Dois anos,Sim,Transferência Bancária,73.8,4616.05,Não
4957-TREIR,Homem,0,Não,Não,3,Sim,Não,Sem Fibra Óptica,Sim,Não,Não,Sim,Sim,Não,Mês a mês,Sim,Cartão de Crédito,64.4,195.65,Não
7251-LJBQN,Mulher,1,Não,Não,40,Sim,Sim,Fibra Óptica,Não,Não,Sim,Sim,Sim,Sim,Um ano,Sim,Cartão de Crédito,103.75,4188.4,Não
8040-MNRTF,Mulher,0,Não,Não,1,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Não,Cobrança Correio,71.1,71.1,Não
1536-HBSWP,Mulher,0,Não,Não,1,Sim,Não,Sem Fibra Óptica,Não,Não,Não,Sim,Não,Não,Mês a mês,Sim,Cobrança Eletrônica,49.9,49.9,Não
5313-FPXWG,Homem,0,Não,Não,51,Sim,Sim,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Um ano,Sim,Transferência Bancária,24.6,1266.4,Não
0067-DKWBL,Homem,1,Não,Não,2,Sim,Não,Sem Fibra Óptica,Sim,Não,Não,Não,Não,Não,Mês a mês,Sim,Cobrança Eletrônica,49.25,91.1,Sim
0946-FKYTX,Homem,0,Não,Não,52,Não,Sem serviço telefônico,Sem Fibra Óptica,Não,Sim,Não,Não,Não,Não,Um ano,Não,Cobrança Correio,30.1,1623.4,Não
5076-YVXCM,Homem,0,Não,Não,51,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Mês a mês,Não,Transferência Bancária,83.4,4149.45,Não
8262-COGGB,Homem,0,Não,Não,1,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Mês a mês,Sim,Cobrança Correio,20.45,20.45,Não
6663-JOCQO,Homem,0,Sim,Sim,31,Sim,Sim,Sem Fibra Óptica,Sim,Sim,Não,Sim,Não,Sim,Um ano,Sim,Transferência Bancária,75.25,2344.5,Não
9620-QJREV,Homem,0,Não,Sim,47,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Um ano,Não,Cartão de Crédito,20.55,1013.05,Não
2276-YDAVZ,Mulher,0,Não,Não,3,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Sim,Cartão de Crédito,75.1,270.7,Sim
2682-KEVRP,Mulher,1,Não,Não,22,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Um ano,Sim,Cobrança Correio,20.05,417,Não
2480-JZOSN,Mulher,0,Sim,Não,1,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Mês a mês,Sim,Cobrança Correio,20.65,20.65,Não
0078-XZMHT,Homem,0,Sim,Não,72,Sim,Sim,Sem Fibra Óptica,Não,Sim,Sim,Sim,Sim,Sim,Dois anos,Sim,Transferência Bancária,85.15,6316.2,Não
5896-NPFWW,Homem,0,Sim,Sim,3,Sim,Não,Sem Fibra Óptica,Não,Não,Sim,Não,Não,Não,Mês a mês,Sim,Cobrança Eletrônica,50.15,168.15,Sim
9978-HYCIN,Homem,1,Sim,Sim,47,Sim,Não,Fibra Óptica,Não,Sim,Não,Não,Sim,Não,Um ano,Sim,Transferência Bancária,84.95,4018.05,Não
8338-QIUNR,Homem,0,Sim,Sim,72,Sim,Sim,Sem Fibra Óptica,Sim,Não,Sim,Sim,Não,Não,Dois anos,Sim,Cartão de Crédito,66.5,4811.6,Não
1525-LNLOJ,Homem,0,Sim,Sim,66,Sim,Sim,Sem Fibra Óptica,Não,Não,Sim,Não,Sim,Não,Dois anos,Sim,Transferência Bancária,63.3,4189.7,Não
9450-TRJUU,Homem,0,Não,Não,35,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Mês a mês,Não,Cobrança Eletrônica,83.15,2848.45,Não
1766-GKNMI,Homem,0,Não,Não,29,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Mês a mês,Sim,Cobrança Eletrônica,84.9,2516.2,Não
6942-LBFDP,Mulher,0,Não,Não,2,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Mês a mês,Sim,Cobrança Correio,20.55,33.6,Não
1456-TWCGB,Homem,0,Não,Não,4,Sim,Não,Sem Fibra Óptica,Não,Sim,Não,Não,Não,Não,Mês a mês,Não,Cobrança Correio,49.25,208.45,Não
7133-VBDCG,Mulher,0,Não,Não,25,Sim,Não,Fibra Óptica,Sim,Sim,Não,Não,Não,Não,Mês a mês,Sim,Transferência Bancária,79.85,2015.35,Sim
7596-ZYWBB,Mulher,0,Não,Não,65,Sim,Não,Sem Fibra Óptica,Sim,Sim,Não,Sim,Não,Não,Dois anos,Sim,Cobrança Correio,59.6,3739.8,Não
8329-UTMVM,Homem,1,Não,Não,27,Sim,Sim,Fibra Óptica,Não,Sim,Não,Sim,Sim,Sim,Um ano,Sim,Transferência Bancária,104.65,2964,Não
3014-WJKSM,Homem,0,Sim,Não,29,Sim,Não,Fibra Óptica,Não,Não,Sim,Não,Não,Não,Mês a mês,Sim,Cartão de Crédito,75.3,2263.4,Não
3347-YJZZE,Homem,0,Sim,Sim,29,Sim,Sim,Sem Fibra Óptica,Não,Sim,Sim,Não,Sim,Sim,Mês a mês,Não,Cartão de Crédito,80.1,2211.8,Não
1029-QFBEN,Homem,0,Não,Não,1,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Mês a mês,Não,Cobrança Correio,19.55,19.55,Sim
7929-DMBCV,Mulher,0,Sim,Não,20,Sim,Não,Fibra Óptica,Não,Não,Sim,Sim,Não,Não,Mês a mês,Sim,Cobrança Correio,81,1683.7,Não
9661-JALZV,Mulher,0,Não,Não,58,Sim,Sim,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Dois anos,Sim,Cartão de Crédito,24.7,1519,Não
5433-KYGHE,Mulher,0,Não,Sim,14,Sim,Sim,Fibra Óptica,Sim,Não,Não,Sim,Não,Não,Mês a mês,Sim,Cobrança Correio,86,1164.05,Não
4312-KFRXN,Homem,0,Sim,Não,72,Sim,Sim,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Dois anos,Não,Cobrança Correio,25.4,1710.9,Não
5575-TPIZQ,Homem,0,Não,Não,46,Sim,Sim,Fibra Óptica,Sim,Não,Não,Não,Sim,Não,Mês a mês,Sim,Cartão de Crédito,89.15,4245.55,Não
0114-IGABW,Mulher,0,Sim,Não,71,Não,Sem serviço telefônico,Sem Fibra Óptica,Não,Sim,Sim,Sim,Sim,Sim,Dois anos,Não,Transferência Bancária,58.25,4145.9,Não
9944-AEXBM,Homem,0,Não,Não,32,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Mês a mês,Sim,Transferência Bancária,85.65,2664.3,Não
1853-ARAAQ,Mulher,0,Não,Não,26,Não,Sem serviço telefônico,Sem Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Mês a mês,Sim,Cartão de Crédito,50.35,1277.5,Não
6952-OMNWB,Homem,1,Sim,Não,68,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Não,Não,Mês a mês,Sim,Cartão de Crédito,80.35,5589.3,Não
4697-LUPSU,Homem,0,Sim,Sim,2,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Um ano,Não,Cobrança Correio,20.2,34.75,Não
8434-VGEQQ,Homem,0,Sim,Sim,61,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Dois anos,Não,Cartão de Crédito,20.55,1305.95,Não
4952-YSOGZ,Mulher,0,Sim,Sim,4,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Mês a mês,Sim,Cobrança Eletrônica,85.95,381.3,Sim
1589-AGTLK,Homem,0,Não,Não,3,Sim,Não,Sem Fibra Óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Sim,Cobrança Eletrônica,45.35,141.5,Sim
5244-IRFIH,Homem,1,Sim,Não,33,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Mês a mês,Sim,Cobrança Eletrônica,94.5,3105.55,Sim
6549-YMFAW,Homem,1,Sim,Não,9,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Mês a mês,Sim,Cobrança Correio,21.25,204.55,Não
4950-HKQTE,Mulher,0,Não,Não,22,Sim,Sim,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Dois anos,Não,Cobrança Correio,26.25,605.9,Não
6786-OBWQR,Mulher,0,Sim,Sim,5,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Mês a mês,Sim,Cobrança Eletrônica,80.85,356.1,Não
2684-EIWEO,Mulher,1,Não,Não,30,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Não,Não,Não,Mês a mês,Não,Cartão de Crédito,91.7,2758.15,Sim
2753-JMMCV,Homem,0,Não,Não,65,Sim,Sim,Sem Fibra Óptica,Não,Sim,Sim,Sim,Não,Sim,Dois anos,Sim,Cartão de Crédito,74.2,4805.65,Não
6439-GTPCA,Mulher,0,Não,Não,45,Sim,Sim,Fibra Óptica,Não,Não,Sim,Sim,Não,Não,Mês a mês,Sim,Cobrança Eletrônica,87.25,3941.7,Sim
6621-YOBKI,Homem,0,Não,Não,5,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Mês a mês,Não,Cobrança Correio,20.35,92.75,Não
1216-JWVUX,Homem,0,Sim,Sim,25,Sim,Não,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Mês a mês,Sim,Cobrança Eletrônica,75.5,1901.05,Não
7564-GHCVB,Mulher,0,Sim,Sim,72,Sim,Sim,Fibra Óptica,Sim,Não,Não,Não,Não,Não,Dois anos,Não,Transferência Bancária,79.05,5730.7,Não
1173-NOEYG,Mulher,0,Sim,Não,27,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Não,Sim,Mês a mês,Não,Transferência Bancária,90.15,2423.4,Não
7595-EHCDL,Homem,0,Sim,Sim,32,Não,Sem serviço telefônico,Sem Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Mês a mês,Não,Cartão de Crédito,50.6,1653.45,Não
6647-ZEDXT,Mulher,0,Não,Não,30,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Sim,Sim,Sim,Um ano,Não,Cartão de Crédito,110.45,3327.05,Não
2521-NPUZR,Homem,0,Sim,Não,70,Sim,Não,Fibra Óptica,Sim,Sim,Sim,Sim,Não,Sim,Dois anos,Não,Cartão de Crédito,101,7085.5,Não
1307-TVUFB,Homem,1,Não,Não,42,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Mês a mês,Sim,Transferência Bancária,79.35,3344.1,Não
7503-MIOGA,Mulher,1,Sim,Não,72,Sim,Sim,Sem Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,Sim,Transferência Bancária,89.85,6697.35,Não
4381-MHQDC,Mulher,0,Não,Não,47,Sim,Sim,Sem Fibra Óptica,Sim,Não,Sim,Sim,Não,Não,Dois anos,Sim,Cobrança Correio,65,2879.9,Não
6923-JHPMP,Mulher,0,Não,Não,2,Sim,Não,Fibra Óptica,Sim,Não,Sim,Não,Não,Não,Mês a mês,Sim,Cobrança Eletrônica,80.45,137.1,Não
5138-WVKYJ,Homem,0,Não,Não,10,Sim,Sim,Fibra Óptica,Sim,Não,Não,Não,Sim,Sim,Mês a mês,Não,Cobrança Eletrônica,98.55,1008.55,Sim
4018-PPNDW,Mulher,0,Sim,Sim,61,Sim,Sim,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Dois anos,Sim,Cobrança Correio,24.1,1551.6,Não
1635-FJFCC,Mulher,0,Não,Não,5,Sim,Não,Sem Fibra Óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Sim,Cartão de Crédito,44.05,202.15,Não
2499-AJYUA,Mulher,1,Sim,Não,72,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Sim,Sim,Sim,Dois anos,Sim,Cartão de Crédito,110.8,7882.25,Não
6919-ELBGL,Homem,1,Sim,Sim,72,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,Sim,Transferência Bancária,114.95,8196.4,Não
3966-HRMZA,Mulher,1,Não,Não,3,Sim,Não,Fibra Óptica,Não,Não,Sim,Não,Não,Não,Mês a mês,Não,Cobrança Correio,75.05,202.9,Não
6425-JWTDV,Homem,0,Sim,Não,48,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Dois anos,Não,Cobrança Correio,19.25,855.1,Não
8405-IGQFX,Mulher,0,Não,Não,63,Sim,Não,Fibra Óptica,Não,Não,Sim,Sim,Sim,Não,Um ano,Sim,Cartão de Crédito,90.05,5817,Não
8224-IVVPA,Mulher,0,Não,Não,27,Sim,Não,Sem Fibra Óptica,Sim,Sim,Não,Não,Não,Não,Mês a mês,Sim,Cobrança Correio,56.7,1652.95,Não
9477-LGWQI,Homem,0,Sim,Sim,70,Sim,Não,Sem Fibra Óptica,Sim,Sim,Sim,Não,Sim,Sim,Dois anos,Sim,Cartão de Crédito,80.15,5600.15,Não
1410-RSCMR,Homem,0,Sim,Sim,7,Sim,Não,Sem Fibra Óptica,Sim,Não,Sim,Sim,Não,Sim,Mês a mês,Sim,Cartão de Crédito,71.35,515.75,Não
0139-IVFJG,Mulher,0,Sim,Não,2,Sim,Não,Fibra Óptica,Sim,Sim,Não,Não,Sim,Não,Mês a mês,Não,Cobrança Eletrônica,90.35,190.5,Não
6683-VLCTZ,Homem,1,Não,Não,20,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Mês a mês,Sim,Cobrança Eletrônica,98.55,1842.8,Sim
5730-DBDSI,Homem,0,Não,Não,66,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Dois anos,Não,Transferência Bancária,19.7,1253.8,Não
0030-FNXPP,Mulher,0,Não,Não,3,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Mês a mês,Não,Cobrança Correio,19.85,57.2,Não
2189-WWOEW,Mulher,0,Não,Sim,15,Sim,Não,Fibra Óptica,Não,Sim,Não,Não,Não,Sim,Mês a mês,Sim,Transferência Bancária,85.9,1269.55,Sim
5684-FJVYR,Mulher,0,Sim,Sim,72,Sim,Sim,Fibra Óptica,Sim,Sim,Não,Sim,Não,Não,Dois anos,Sim,Transferência Bancária,90.35,6563.4,Não
4013-GUXND,Homem,0,Não,Não,1,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Mês a mês,Não,Cobrança Correio,20.8,20.8,Não
1894-IGFSG,Mulher,0,Não,Não,22,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Mês a mês,Não,Cobrança Eletrônica,89.25,1907.85,Sim
7379-POKDZ,Homem,0,Sim,Não,3,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Sim,Cobrança Eletrônica,70.3,208.85,Sim
1266-NZYUI,Mulher,0,Sim,Sim,72,Sim,Sim,Sem Fibra Óptica,Sim,Não,Sim,Sim,Não,Não,Dois anos,Não,Transferência Bancária,66.85,4758.8,Não
7969-FFOWG,Homem,0,Sim,Sim,65,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Dois anos,Não,Cobrança Correio,19.9,1292.6,Não
4718-DHSMV,Mulher,0,Não,Não,11,Não,Sem serviço telefônico,Sem Fibra Óptica,Não,Não,Não,Não,Sim,Não,Mês a mês,Sim,Cobrança Correio,35.8,363.15,Não
5175-WLYXL,Homem,0,Não,Não,22,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Mês a mês,Sim,Cobrança Correio,78.85,1600.25,Não
7817-OMJNA,Homem,0,Não,Não,14,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Um ano,Não,Transferência Bancária,20.4,275.7,Não
8728-SKJLR,Homem,0,Não,Não,41,Sim,Não,Fibra Óptica,Não,Não,Não,Sim,Não,Não,Mês a mês,Sim,Cobrança Eletrônica,74.25,3089.1,Não
3137-NYQQI,Homem,0,Sim,Não,17,Sim,Não,Sem Fibra Óptica,Sim,Sim,Não,Não,Não,Sim,Um ano,Não,Cobrança Correio,64.8,1175.6,Não
7706-DZNKK,Homem,0,Não,Não,11,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Mês a mês,Sim,Cartão de Crédito,20.45,237.3,Não
0236-HFWSV,Homem,0,Não,Não,15,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Mês a mês,Sim,Cobrança Eletrônica,93.35,1444.65,Sim
3900-AQPHZ,Mulher,0,Não,Não,1,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Mês a mês,Não,Cobrança Correio,19.9,19.9,Sim
5842-POCOP,Mulher,0,Sim,Não,5,Sim,Não,Fibra Óptica,Sim,Não,Sim,Não,Não,Sim,Mês a mês,Sim,Cobrança Correio,88.9,454.15,Sim
2037-XJFUP,Homem,0,Sim,Não,33,Sim,Não,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Um ano,Sim,Cobrança Eletrônica,95.8,3036.75,Sim
8823-RLPWL,Mulher,0,Sim,Não,72,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Não,Sim,Sim,Dois anos,Sim,Cartão de Crédito,110.65,8065.65,Não
9505-SQFSW,Mulher,0,Sim,Sim,3,Não,Sem serviço telefônico,Sem Fibra Óptica,Não,Sim,Não,Não,Não,Sim,Mês a mês,Não,Cobrança Correio,40.3,92.5,Não
7314-OXENN,Homem,0,Não,Não,2,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Mês a mês,Sim,Cobrança Eletrônica,82,184.65,Sim
3758-CKOQL,Mulher,0,Sim,Não,59,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Não,Sim,Um ano,Sim,Cartão de Crédito,107,6152.3,Não
0322-CHQRU,Homem,0,Não,Não,2,Sim,Não,Sem Fibra Óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Não,Cobrança Eletrônica,45.35,89.5,Sim
5676-CFLYY,Homem,0,Sim,Sim,71,Sim,Não,Sem Fibra Óptica,Não,Sim,Não,Sim,Sim,Sim,Dois anos,Sim,Cartão de Crédito,73.35,5154.5,Não
7521-AFHAB,Mulher,0,Sim,Sim,5,Sim,Não,Sem Fibra Óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Não,Cobrança Correio,44.8,220.45,Não
0285-INHLN,Homem,0,Sim,Sim,27,Sim,Não,Sem Fibra Óptica,Sim,Sim,Não,Não,Não,Não,Mês a mês,Sim,Cartão de Crédito,54.75,1510.3,Não
4678-DVQEO,Mulher,0,Não,Não,1,Sim,Não,Sem Fibra Óptica,Não,Não,Não,Sim,Não,Não,Mês a mês,Sim,Cobrança Eletrônica,52.2,52.2,Sim
5125-CNDSP,Homem,0,Não,Sim,63,Não,Sem serviço telefônico,Sem Fibra Óptica,Sim,Sim,Não,Sim,Não,Não,Um ano,Sim,Transferência Bancária,40.6,2588.95,Não
0691-IFBQW,Mulher,1,Não,Não,46,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Não,Sim,Sim,Um ano,Sim,Cobrança Eletrônica,110,4874.8,Sim
4992-LTJNE,Homem,0,Sim,Sim,72,Sim,Sim,Sem Fibra Óptica,Sim,Não,Não,Não,Não,Não,Dois anos,Não,Transferência Bancária,55.3,3983.6,Não
2202-OUTMO,Mulher,0,Sim,Não,34,Sim,Sim,Sem Fibra Óptica,Sim,Não,Não,Sim,Não,Não,Mês a mês,Sim,Transferência Bancária,60.85,2003.6,Não
0810-BDHAW,Mulher,0,Sim,Sim,24,Sim,Sim,Sem Fibra Óptica,Sim,Sim,Não,Não,Sim,Sim,Um ano,Não,Cobrança Eletrônica,78.4,1832.4,Não
0229-LFJAF,Homem,0,Não,Não,72,Sim,Sim,Sem Fibra Óptica,Sim,Sim,Sim,Sim,Não,Não,Dois anos,Não,Transferência Bancária,69.65,4908.25,Não
7131-ZQZNK,Mulher,0,Sim,Sim,60,Não,Sem serviço telefônico,Sem Fibra Óptica,Sim,Não,Sim,Sim,Sim,Sim,Dois anos,Não,Cartão de Crédito,59.85,3590.2,Não
3442-ZHHCC,Homem,0,Não,Não,68,Sim,Sim,Sem Fibra Óptica,Sim,Sim,Sim,Não,Não,Sim,Um ano,Sim,Cartão de Crédito,76.9,5023,Não
5726-CVNYA,Mulher,0,Sim,Sim,8,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Dois anos,Sim,Cobrança Correio,19.85,146.6,Não
9871-ELEYA,Mulher,0,Não,Sim,34,Sim,Não,Sem Fibra Óptica,Sim,Não,Sim,Sim,Sim,Não,Dois anos,Não,Cartão de Crédito,67.65,2339.3,Não
4257-GAESD,Mulher,0,Não,Não,6,Não,Sem serviço telefônico,Sem Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Mês a mês,Não,Cartão de Crédito,45,298.7,Não
5173-WXOQV,Homem,0,Sim,Não,2,Sim,Não,Sem Fibra Óptica,Não,Sim,Não,Sim,Não,Sim,Mês a mês,Sim,Cobrança Correio,64.2,143.65,Não
2040-OBMLJ,Homem,0,Não,Não,31,Sim,Sim,Fibra Óptica,Não,Não,Não,Sim,Não,Não,Um ano,Não,Cartão de Crédito,81.7,2548.65,Não
6286-ZHAOK,Mulher,0,Sim,Sim,20,Sim,Sim,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Mês a mês,Sim,Transferência Bancária,25.55,507.4,Não
3807-XHCJH,Mulher,0,Sim,Sim,1,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Mês a mês,Não,Cobrança Eletrônica,20,20,Não
3009-JWMPU,Homem,0,Não,Não,62,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Um ano,Sim,Cobrança Eletrônica,96.75,6125.4,Sim
5671-RQRLP,Mulher,1,Sim,Não,70,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Dois anos,Sim,Cartão de Crédito,75.65,5411.4,Não
1450-GALXR,Mulher,0,Não,Não,10,Sim,Sim,Fibra Óptica,Não,Não,Não,Sim,Sim,Sim,Mês a mês,Sim,Cobrança Eletrônica,98.5,1058.25,Sim
8859-AXJZP,Homem,0,Sim,Sim,39,Sim,Sim,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Dois anos,Sim,Cobrança Correio,23.8,903.8,Não
3174-AKMAS,Mulher,0,Sim,Não,46,Sim,Não,Sem Fibra Óptica,Não,Sim,Não,Sim,Sim,Não,Dois anos,Sim,Cartão de Crédito,64.2,3009.5,Não
3138-BKYAV,Homem,0,Não,Não,6,Sim,Não,Fibra Óptica,Não,Sim,Não,Não,Sim,Não,Mês a mês,Sim,Cobrança Eletrônica,85.35,489.45,Sim
9926-PJHDQ,Mulher,0,Sim,Sim,72,Sim,Sim,Sem Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Dois anos,Sim,Transferência Bancária,76.8,5468.45,Não
7382-DFJTU,Homem,0,Não,Não,18,Sim,Não,Sem Fibra Óptica,Não,Não,Sim,Sim,Não,Não,Mês a mês,Não,Cartão de Crédito,55.2,1058.1,Não
